,Acres Burned,Latitude,Longitude,Incident Start,County,Cause Type,Start Date
0,407.0,36.602575,-118.01651,2013-02-24T08:16:00Z,Inyo,,2013-02-24
1,30.0,34.288877,-116.941311,2013-04-20T17:30:00Z,San Bernardino,,2013-04-20
2,274.0,37.116295,-119.635004,2013-04-30T12:59:00Z,Madera,,2013-04-30
3,6896.0,40.190062,-121.595555,2013-05-01T09:12:00Z,Tehama,,2013-05-01
4,75.0,38.441792,-122.350844,2013-04-30T23:44:00Z,Napa,,2013-04-30
5,125.0,38.638828,-122.655616,2013-05-01T02:01:00Z,Sonoma,,2013-05-01
6,2956.0,34.288877,-116.941311,2013-05-01T12:38:00Z,Riverside,,2013-05-01
7,354.0,37.160346,-120.937494,2013-05-03T11:42:00Z,San Benito,,2013-05-03
8,217.0,39.514139,-122.560862,2013-05-01T19:00:00Z,Glenn,,2013-05-01
9,75.0,34.1834,-117.4408,2013-05-13T13:30:00Z,San Bernardino,,2013-05-13
10,650.0,33.894055,-116.855019,2013-05-04T11:43:00Z,Riverside,,2013-05-04
11,4346.0,34.7861,-118.9411,2013-05-15T12:50:00Z,"Kern, Ventura",,2013-05-15
12,40.0,33.655638,-116.161201,2013-05-16T13:48:00Z,Riverside,,2013-05-16
13,712.0,34.49149,-118.610044,2013-05-17T13:23:00Z,Los Angeles,,2013-05-17
14,91.0,37.1927,-119.7917,2013-05-19T15:07:00Z,Madera,,2013-05-19
15,35.0,35.49864,-120.91375,2013-05-20T15:45:00Z,San Luis Obispo,,2013-05-20
16,25.0,33.96201,-116.907213,2013-05-20T13:47:00Z,Riverside,,2013-05-20
17,90.0,33.9582,-116.6534,2013-05-21T14:16:00Z,Riverside,,2013-05-21
18,303.0,38.04993,-120.90325,2013-05-30T11:20:00Z,San Joaquin,,2013-05-30
19,100.0,32.564465,-116.900368,2013-05-22T16:14:00Z,San Diego,,2013-05-22
20,2650.0,33.12111,-116.52579,2013-05-23T12:20:00Z,San Diego,,2013-05-23
21,50.0,35.5123,-120.6368,2013-05-25T17:35:00Z,San Luis Obispo,,2013-05-25
22,124.0,33.963591,-117.187934,2013-05-25T14:59:00Z,Riverside,,2013-05-25
23,2500.0,33.04458,-116.5209,2013-05-26T12:04:00Z,San Diego,,2013-05-26
24,1984.0,34.55048,-119.82429,2013-05-27T14:45:00Z,Santa Barbara,,2013-05-27
25,149.0,34.419284,-118.58688,2013-05-28T11:30:00Z,Los Angeles,,2013-05-28
26,170.0,34.611824,-120.074655,2013-05-28T15:24:00Z,Santa Barbara,,2013-05-28
27,500.0,35.15832,-120.05131,2013-06-01T17:27:00Z,San Luis Obispo,,2013-06-01
28,100.0,37.91529,-120.33313,2013-06-02T13:30:00Z,Tuolumne,,2013-06-02
29,298.0,39.434183,-121.576804,2013-06-03T13:49:00Z,Butte,,2013-06-03
30,0.0,33.99647,-116.84137,2013-06-09T12:30:00Z,Riverside,,2013-06-09
31,28.0,38.4229,-122.0437,2013-06-10T00:46:00Z,"Sonoma, Solano, Lake, Colusa",,2013-06-10
32,124.0,37.03776,-121.006939,2013-06-04T15:42:00Z,Merced,,2013-06-04
33,30.0,38.99233,-122.703193,2013-06-05T16:05:00Z,Lake,,2013-06-05
34,30274.0,34.585595,-118.423176,2013-05-30T15:28:00Z,Los Angeles,,2013-05-30
35,240.0,37.775057,-121.737213,2013-06-08T10:16:00Z,Alameda,,2013-06-08
36,42.0,33.96936,-117.1265,2013-06-08T15:37:00Z,Riverside,,2013-06-08
37,60.0,39.9845,-121.5747,2013-06-10T00:46:00Z,,,2013-06-10
38,96.0,38.27783,-120.966016,2013-06-12T16:43:00Z,Amador,,2013-06-12
39,75.0,37.169379,-119.75636,2013-06-12T16:40:00Z,Madera,,2013-06-12
40,108.0,36.772425,-119.628389,2013-06-13T11:54:00Z,Fresno,,2013-06-13
41,1708.0,37.58202,-119.91071,2013-06-16T14:12:00Z,Mariposa,,2013-06-16
42,237.0,38.729297,-121.380862,2013-06-13T11:28:00Z,Placer,,2013-06-13
43,35.0,36.763367,-119.558244,2013-06-13T15:54:00Z,Fresno,,2013-06-13
44,40.0,34.001745,-117.302057,2013-06-14T13:47:00Z,Riverside,,2013-06-14
45,480.0,37.015575,-119.78106,2013-06-16T18:17:00Z,Madera,,2013-06-16
46,124.0,38.08744,-122.13802,2013-06-18T15:18:00Z,Solano,,2013-06-18
47,46.0,37.03087,-119.463757,2013-06-17T14:41:00Z,Fresno,,2013-06-17
48,150.0,36.7218,-119.2248,2013-06-25T13:36:00Z,Fresno,,2013-06-25
49,25.0,38.98058,-122.81796,2013-06-20T14:29:00Z,Lake,,2013-06-20
50,534.0,34.071556,-117.048397,2013-06-28T14:30:00Z,San Bernardino,,2013-06-28
51,274.0,39.90465,-121.74367,2013-07-01T15:41:00Z,Contra Costa,,2013-07-01
52,105.0,36.1531,-120.8973,2013-06-29T14:09:00Z,Monterey,,2013-06-29
53,492.0,37.96866,-121.91453,2013-07-01T13:19:00Z,Contra Costa,,2013-07-01
54,754.0,39.9845,-121.5747,2013-07-02T12:00:00Z,,,2013-07-02
55,502.0,41.2415,-121.035,2013-07-03T22:56:00Z,Modoc,,2013-07-03
56,200.0,40.012398,-122.079871,2013-07-04T07:30:00Z,Tehama,,2013-07-04
57,50.0,37.7393,-121.5869,2013-07-04T10:00:00Z,Alameda,,2013-07-04
58,38.0,37.74241,-121.86216,2013-07-06T13:09:00Z,Alameda,,2013-07-06
59,7055.0,32.95435,-116.47381,2013-07-06T12:55:00Z,San Diego,,2013-07-06
60,85.0,35.62743,-120.83417,2013-07-07T13:16:00Z,San Luis Obispo,,2013-07-07
61,73.0,39.206,-121.31634,2013-07-08T09:59:00Z,Yuba,,2013-07-08
62,43.0,40.373,-122.7338,2013-07-09T11:59:00Z,Shasta,,2013-07-09
63,572.0,38.774,-120.298,2013-07-08T12:45:00Z,El Dorado,,2013-07-08
64,50.0,37.1438,-121.7804,2013-07-12T13:09:00Z,Santa Clara,,2013-07-12
65,150.0,37.436,-121.1955,2013-07-12T15:35:00Z,Stanislaus,,2013-07-12
66,27531.0,33.7095,-116.72885,2013-07-15T13:43:00Z,Riverside,,2013-07-15
67,0.0,41.333,-123.376,2013-08-03T08:00:00Z,Humboldt,,2013-08-03
68,75.0,34.316,-117.352,2013-07-25T15:09:00Z,San Bernardino,,2013-07-25
69,25.0,32.612773,-116.707335,2013-07-28T09:43:00Z,San Diego,,2013-07-28
70,22992.0,37.279,-119.318,2013-07-22T22:15:00Z,Fresno,,2013-07-22
71,14754.0,41.32,-123.176,2013-07-31T22:00:00Z,Siskiyou,,2013-07-31
72,92.0,39.6612,-121.50354,2013-08-01T16:01:00Z,Butte,,2013-08-01
73,150.0,33.990128,-117.164997,2013-07-16T17:48:00Z,Riverside,,2013-07-16
74,60.0,33.91027,-116.99895,2013-08-04T16:29:00Z,Riverside,,2013-08-04
75,612.0,34.90327,-118.93388,2013-07-23T09:15:00Z,Kern,,2013-07-23
76,45.0,38.980846,-123.067671,2013-07-23T13:29:00Z,Mendocino,,2013-07-23
77,500.0,34.882,-118.9194,2013-07-19T12:00:00Z,Kern,,2013-07-19
78,195.0,39.961309,-122.330879,2013-07-19T13:32:00Z,Tehama,,2013-07-19
79,158.0,38.17693,-122.51253,2013-07-26T13:45:00Z,Sonoma,,2013-07-26
80,163.0,38.63987,-121.08438,2013-07-19T14:12:00Z,"El Dorado, Sacramento",,2013-07-19
81,40.0,33.9634,-117.2508,2013-07-19T16:21:00Z,Riverside,,2013-07-19
82,15.0,33.94528,-117.09306,2013-07-19T17:31:00Z,Riverside,,2013-07-19
83,31.0,37.965364,-120.696362,2013-07-22T12:34:00Z,Calaveras,,2013-07-22
84,1070.0,38.25108,-120.02778,2013-08-05T06:00:00Z,Tuolumne,,2013-08-05
85,1383.0,33.62236,-117.40288,2013-08-05T10:10:00Z,Riverside,,2013-08-05
86,60.0,38.838,-116.61,2013-08-06T13:39:00Z,Riverside,,2013-08-06
87,38.0,39.1591,-122.5906,2013-08-07T12:35:00Z,Lake,,2013-08-07
88,20292.0,33.86157,-116.90427,2013-08-07T14:05:00Z,Riverside,,2013-08-07
89,12503.0,41.035,-123.488,2013-08-10T11:40:00Z,Humboldt,,2013-08-10
90,50.0,41.923323,-122.578393,2013-08-15T14:40:00Z,Siskiyou,,2013-08-15
91,116.0,38.682378,-120.839075,2013-08-16T13:55:00Z,El Dorado,,2013-08-16
92,243.0,34.35,-117.62,2013-08-08T12:15:00Z,San Bernardino,,2013-08-08
93,27.0,40.473356,-122.48259,2013-08-14T15:37:00Z,Shasta,,2013-08-14
94,2264.0,39.446268,-121.38236,2013-08-16T16:37:00Z,Butte,,2013-08-16
95,27440.0,39.12,-120.65,2013-08-10T16:30:00Z,Placer,,2013-08-10
96,97.0,40.88886,-120.958126,2013-08-09T15:51:00Z,Lassen,,2013-08-09
97,40.0,33.570291,-116.10815,2013-08-16T13:31:00Z,Riverside,,2013-08-16
98,70.0,39.013682,-122.491894,2013-08-16T17:57:00Z,Lake,,2013-08-16
99,46.0,38.06231,-120.45233,2013-08-17T10:11:00Z,Calaveras,,2013-08-17
100,110.0,34.287,-117.451,2013-08-17T17:25:00Z,San Bernardino,,2013-08-17
101,8073.0,40.498332,-122.535496,2013-09-09T12:32:00Z,Shasta,,2013-09-09
102,513.0,40.00842,-120.764666,2013-08-18T18:30:00Z,Plumas,,2013-08-18
103,794.0,35.707,-118.588,2013-08-18T23:12:00Z,Kern,,2013-08-18
104,196.0,40.5445,-121.3754,2013-08-19T17:48:00Z,Shasta,,2013-08-19
105,200.0,34.2,-117.417,2013-09-24T15:51:00Z,San Bernardino,,2013-09-24
106,11429.0,40.04263,-121.85397,2013-08-23T14:15:00Z,Tehama,,2013-08-23
107,413.0,34.302,-117.598,2013-08-20T13:32:00Z,San Bernardino,,2013-08-20
108,2060.0,36.208,-118.444,2013-08-24T14:31:00Z,Tulare,,2013-08-24
109,38.0,38.89555,-120.84716,2013-08-24T14:54:00Z,El Dorado,,2013-08-24
110,97.0,33.642,-116.706,2013-08-24T15:09:00Z,San Bernardino,,2013-08-24
111,41.0,37.667295,-122.427285,2013-09-07T13:55:00Z,San Mateo,,2013-09-07
112,3111.0,37.90757,-121.882582,2013-09-08T13:08:00Z,Contra Costa,,2013-09-08
113,134.0,36.258,-118.459,2013-09-08T11:53:00Z,Tulare,,2013-09-08
114,73.0,34.003151,-117.106075,2013-09-11T16:57:00Z,San Bernardino,,2013-09-11
115,268.0,34.149,-117.908,2013-09-23T18:00:00Z,Los Angeles,,2013-09-23
116,97.0,41.73325,-120.375,2013-09-05T15:57:00Z,Modoc,,2013-09-05
117,52.0,39.333401,-121.107022,2013-08-31T14:42:00Z,Nevada,,2013-08-31
118,80.0,39.731878,-121.713938,2013-08-31T17:23:00Z,Butte,,2013-08-31
119,68.0,41.569,-120.959,2013-09-07T17:30:00Z,Modoc,,2013-09-07
120,257314.0,37.857,-120.086,2013-08-17T15:25:00Z,Tuolumne,,2013-08-17
121,263.0,32.710918,-116.746023,2013-09-09T13:09:00Z,San Diego,,2013-09-09
122,30.0,38.9777,-122.683,2013-09-15T19:45:00Z,Lake,,2013-09-15
123,94.0,35.4393,-120.8358,2013-09-24T03:20:00Z,San Luis Obispo,,2013-09-24
124,98.0,38.9252,-122.966,2013-09-28T13:57:00Z,Mendocino,,2013-09-28
125,376.0,38.628,-122.289,2013-10-03T20:33:00Z,Napa,,2013-10-03
126,159.0,38.34599,-122.6503,2013-10-04T12:25:00Z,Sonoma,,2013-10-04
127,2236.0,33.341,-117.3092,2013-10-05T12:45:00Z,San Diego,,2013-10-05
128,305.0,39.439,-121.497,2013-10-04T17:37:00Z,Butte,,2013-10-04
129,40.0,33.7655,-117.6649,2013-10-06T10:52:00Z,Orange,,2013-10-06
130,163.0,38.67479,-122.08725,2013-11-04T11:41:00Z,Yolo,,2013-11-04
131,33.0,40.483662,-122.140914,2013-11-07T16:10:00Z,Shasta,,2013-11-07
132,51.0,35.457978,-120.751555,2013-11-08T10:30:00Z,San Luis Obispo,,2013-11-08
133,120.0,38.882214,-122.567525,2013-11-08T13:42:00Z,Lake,,2013-11-08
134,190.0,38.382,-122.311,2013-11-21T21:39:00Z,Napa,,2013-11-21
135,64.0,34.384,-119.13249,2013-11-14T11:05:00Z,Ventura,,2013-11-14
136,82.0,39.0442,-123.1478,2013-11-22T10:06:00Z,Mendocino,,2013-11-22
137,3505.0,38.8167,-122.8498,2013-11-22T02:04:00Z,Sonoma,,2013-11-22
138,50.0,39.0448,-122.7656,2013-11-23T12:04:00Z,Lake,,2013-11-23
139,23.0,38.9289,-122.5818,2013-11-23T14:17:00Z,Lake,,2013-11-23
140,40.0,37.342186,-121.717706,2013-12-31T05:30:00Z,Santa Clara,,2013-12-31
141,865.0,40.134597,-121.790183,2014-01-02T20:00:00Z,Tehama,,2014-01-02
142,1952.0,34.1703,-117.8816,2014-01-16T05:50:00Z,Los Angeles,,2014-01-16
143,333.0,40.884415,-123.773779,2014-01-04T12:00:00Z,Humboldt,,2014-01-04
144,106.0,36.8266,-119.3415,2014-01-25T06:37:00Z,Fresno,,2014-01-25
145,125.0,32.81,-116.49,2014-03-08T12:30:00Z,San Diego,,2014-03-08
146,400.0,36.6313,-121.4819,2014-03-19T16:45:00Z,Monterey,,2014-03-19
147,57.0,33.5982,-116.1985,2014-03-28T14:31:00Z,Riverside,,2014-03-28
148,113.0,37.399,-118.352,2014-04-19T15:54:00Z,Inyo,,2014-04-19
149,2143.0,34.169346,-117.547374,2014-04-30T08:00:00Z,San Bernardino,,2014-04-30
150,29.0,32.665,-116.222,2014-05-05T16:36:00Z,San Diego,,2014-05-05
151,1548.0,33.003,-117.133,2014-05-13T11:00:00Z,San Diego,,2014-05-13
152,75.0,36.103,-121.117,2014-04-30T14:25:00Z,Monterey,,2014-04-30
153,632.0,34.609,-120.454,2014-05-13T14:00:00Z,Santa Barbara,,2014-05-13
154,5367.0,33.3529,-117.284889,2014-05-14T09:45:00Z,San Diego,,2014-05-14
155,1457.0,33.417572,-117.550567,2014-05-16T11:24:00Z,San Diego,,2014-05-16
156,380.0,33.312,-117.162,2014-05-14T13:00:00Z,San Diego,,2014-05-14
157,50.0,40.39,-122.721,2014-05-14T14:00:00Z,Shasta,,2014-05-14
158,1995.0,33.1137,-117.1599,2014-05-14T16:00:00Z,San Diego,,2014-05-14
159,600.0,33.1109,-117.279,2014-05-14T10:30:00Z,San Diego,,2014-05-14
160,175.0,39.1647,-122.5983,2014-05-25T12:20:00Z,Lake,,2014-05-25
161,402.0,37.76617,-120.45087,2014-06-04T11:45:00Z,Tuolumne,,2014-06-04
162,269.0,37.787,-120.452,2014-06-05T13:04:00Z,Tuolumne,,2014-06-05
163,25.0,36.742747,-119.241493,2014-06-11T07:30:00Z,Fresno,,2014-06-11
164,40.0,36.991825,-119.525506,2014-06-09T15:15:00Z,Fresno,,2014-06-09
165,130.0,37.7103,-120.197,2014-06-10T15:11:00Z,Mariposa,,2014-06-10
166,3895.0,35.70683,-118.555527,2014-06-13T17:00:00Z,Kern,,2014-06-13
167,225.0,40.009827,-122.345078,2014-06-13T12:23:00Z,Tehama,,2014-06-13
168,85.0,38.058,-120.66,2014-06-22T12:37:00Z,Calaveras,,2014-06-22
169,4300.0,38.664,-122.454,2014-07-01T12:08:00Z,"Napa, Lake",,2014-07-01
170,30.0,38.608336,-120.703238,2014-07-09T14:34:00Z,El Dorado,,2014-07-09
171,12661.0,40.4314,-122.750788,2014-07-11T15:37:00Z,Shasta,,2014-07-11
172,6488.0,38.512,-122.104,2014-07-04T21:32:00Z,Yolo,,2014-07-04
173,1469.0,41.489,-120.904,2014-07-03T15:46:00Z,Modoc,,2014-07-03
174,1651.0,41.89,-120.79,2014-07-01T19:00:00Z,Modoc,,2014-07-01
175,15.0,40.41,-123.24,2014-07-01T03:45:00Z,Trinity,,2014-07-01
176,217.0,33.078948,-116.576454,2014-07-03T10:43:00Z,San Diego,,2014-07-03
177,80.0,37.5359,-121.5118,2014-07-11T21:57:00Z,Contra Costa,,2014-07-11
178,75.0,40.5719,-121.3415,2014-07-05T18:44:00Z,Shasta,,2014-07-05
179,47.0,35.8218,-121.0226,2014-07-07T16:12:00Z,San Luis Obispo,,2014-07-07
180,38.0,39.1871,-121.2687,2014-07-07T16:35:00Z,Nevada,,2014-07-07
181,143.0,40.6569,-122.2215,2014-07-09T13:45:00Z,Shasta,,2014-07-09
182,1680.0,35.642,-118.15,2014-07-11T13:46:00Z,Kern,,2014-07-11
183,72.0,39.4664,-121.6129,2014-07-14T18:00:00Z,Butte,,2014-07-14
184,4240.0,38.5691,-120.7819,2014-07-25T16:34:00Z,"Amador, El Dorado",Wildfire,2014-07-25
185,39736.0,40.901,-121.368,2014-07-30T20:15:00Z,Shasta,,2014-07-30
186,13153.0,41.1336,-121.2144,2014-07-30T19:01:00Z,Modoc,,2014-07-30
187,35302.0,42.048,-122.345,2014-07-30T23:00:00Z,Siskiyou,,2014-07-30
188,32416.0,40.72,-121.562,2014-07-31T18:04:00Z,Shasta,,2014-07-31
189,6258.0,41.141,-122.805,2014-07-30T20:30:00Z,Shasta,,2014-07-30
190,5503.0,41.682,-122.127,2014-07-31T17:45:00Z,Siskiyou,,2014-07-31
191,612.0,37.3433,-119.6581,2014-08-18T13:50:00Z,Madera,,2014-08-18
192,101.0,41.507,-121.266,2014-08-12T15:00:00Z,Modoc,,2014-08-12
193,0.0,41.796,-123.374,2014-08-11T22:00:00Z,Siskiyou,,2014-08-11
194,20.0,32.59154,-116.89516,2014-08-16T16:22:00Z,San Diego,,2014-08-16
195,190.0,34.235,-117.771,2014-08-14T12:48:00Z,Los Angeles,,2014-08-14
196,274.0,34.267,-117.867,2014-08-17T14:30:00Z,Los Angeles,,2014-08-17
197,84.0,39.3918,-120.0805,2014-08-18T10:00:00Z,Nevada,,2014-08-18
198,4045.0,35.7206,-118.4747,2014-08-18T14:30:00Z,Kern,,2014-08-18
199,461.0,40.7412,-122.946,2014-08-24T16:36:00Z,Trinity,,2014-08-24
200,1375.0,40.7101,-122.171,2014-09-10T08:30:00Z,Shasta,,2014-09-10
201,70.0,37.8316,-120.3434,2014-09-04T11:51:00Z,Tuolumne,,2014-09-04
202,210.0,41.134,-123.753,2014-09-12T15:00:00Z,Humboldt,,2014-09-12
203,27.0,38.695961,-122.384054,2014-09-11T15:14:00Z,Napa,,2014-09-11
204,97717.0,38.805437,-120.629714,2014-09-13T16:32:00Z,El Dorado,,2014-09-13
205,968.0,33.748,-117.601,2014-09-12T10:30:00Z,Orange,,2014-09-12
206,247.0,39.113682,-120.999508,2014-09-13T14:07:00Z,Nevada,,2014-09-13
207,320.0,37.311915,-119.604124,2014-09-14T13:36:00Z,Madera,,2014-09-14
208,516.0,41.42384,-122.37432,2014-09-15T13:38:00Z,Siskiyou,,2014-09-15
209,48.0,33.93869,-117.70643,2014-10-16T14:34:00Z,San Bernardino,,2014-10-16
210,94.0,38.59,-120.028,2014-09-14T09:15:00Z,El Dorado,,2014-09-14
211,20.0,38.9195001,-120.1140659,2014-09-25T18:00:00Z,El Dorado,,2014-09-25
212,200.0,41.485,-121.851,2015-02-24T12:15:00Z,Siskiyou,,2015-02-24
213,80.0,32.6449163,-116.9454387,2015-06-26T16:06:00Z,San Diego,,2015-06-26
214,137.0,40.050833333333,-120.70166666667,2015-04-13T05:30:00Z,Plumas,,2015-04-13
215,1049.0,33.884313,-117.642759,2015-04-18T18:12:00Z,Riverside,,2015-04-18
216,692.0,37.08312,-121.06963,2015-05-11T10:26:00Z,Merced,,2015-05-11
217,20.0,41.1513,-123.8292,2015-06-10T07:42:00Z,Humboldt,,2015-06-10
218,1542.0,40.924,-123.168,2015-06-10T15:00:00Z,Trinity,,2015-06-10
219,67.0,35.77937,-120.19482,2015-06-15T15:46:00Z,Kern,,2015-06-15
220,38.0,38.5287,-122.3415,2015-06-16T14:27:00Z,Napa,,2015-06-16
221,60.0,38.260777,-121.135426,2015-06-16T16:42:00Z,Amador,,2015-06-16
222,55.0,40.0133,-122.552,2015-06-17T12:50:00Z,Tehama,,2015-06-17
223,171.0,32.9421,-116.8534,2015-06-17T17:03:00Z,San Diego,,2015-06-17
224,31359.0,34.160277777778,-116.89277777778,2015-06-17T15:52:00Z,San Bernardino,,2015-06-17
225,158.0,39.2688,-121.26471,2015-06-18T13:07:00Z,Yuba,,2015-06-18
226,920.0,37.165767,-119.523943,2015-06-18T21:00:00Z,Madera,,2015-06-18
227,135.0,37.072561,-119.6958,2015-06-21T12:08:00Z,Madera,,2015-06-21
228,60.0,40.875667,-121.033667,2015-06-19T16:15:00Z,Lassen,,2015-06-19
229,533.0,37.974123,-121.833751,2015-06-24T16:15:00Z,,,2015-06-24
230,0.0,38.598056,-119.751944,2015-06-19T19:00:00Z,Alpine,,2015-06-19
231,415.0,34.361007,-118.535793,2015-06-24T13:22:00Z,Los Angeles,,2015-06-24
232,100.0,34.165974,-117.243878,2015-06-25T18:30:00Z,San Bernardino,,2015-06-25
233,19.0,38.519132,-122.181878,2015-06-27T12:51:00Z,Napa,,2015-06-27
234,35.0,39.7806004,-123.248214,2015-06-28T13:30:00Z,Mendocino,,2015-06-28
235,170.0,39.8448,-122.3638,2015-07-04T16:33:00Z,Tehama,,2015-07-04
236,23.0,39.0263,-123.303,2015-07-04T15:30:00Z,Mendocino,,2015-07-04
237,150.0,38.4113,-122.0789,2015-07-06T10:47:00Z,Solano,,2015-07-06
238,40.0,38.1029,-122.1578,2015-07-10T13:36:00Z,Solano,,2015-07-10
239,18.0,40.5953,-122.4397,2015-07-07T12:34:00Z,Shasta,,2015-07-07
240,54.0,34.0783472,-117.0487863,2015-07-12T14:46:00Z,San Bernardino,,2015-07-12
241,95.0,35.7183,-121.0157,2015-07-10T12:41:00Z,San Luis Obispo,,2015-07-10
242,21.0,33.986204,-117.43942,2015-07-12T13:52:00Z,Riverside,,2015-07-12
243,214.0,33.7626,-117.7274,2015-07-13T10:47:00Z,Orange,,2015-07-13
244,181.0,41.8048,-122.5029,2015-07-13T17:56:00Z,Siskiyou,,2015-07-13
245,25.0,33.21407,-116.73472,2015-07-16T11:30:00Z,San Diego,,2015-07-16
246,4250.0,34.339,-117.478,2015-07-17T14:33:00Z,San Bernardino,,2015-07-17
247,200.0,34.367,-117.683,2015-07-17T21:30:00Z,Los Angeles,,2015-07-17
248,25.0,36.8727,-121.5681,2015-07-20T13:23:00Z,San Benito,,2015-07-20
249,430.0,36.085212,-118.824235,2015-07-21T12:35:00Z,Tulare,,2015-07-21
250,24.0,41.999341,-121.891226,2015-07-21T17:00:00Z,Siskiyou,,2015-07-21
251,8051.0,38.4994,-122.1145,2015-07-22T14:24:00Z,Napa,Wildfire,2015-07-22
252,26.0,38.9361,-121.1548,2015-07-22T18:17:00Z,Placer,,2015-07-22
253,75.0,38.776,-120.404,2015-07-23T14:00:00Z,El Dorado,,2015-07-23
254,116.0,41.29226,-121.172117,2015-07-23T16:40:00Z,Modoc,,2015-07-23
255,77.0,40.856422,-121.101623,2015-07-23T17:30:00Z,Modoc,,2015-07-23
256,167.0,33.383889,-116.868611,2015-07-24T16:18:00Z,San Diego,,2015-07-24
257,25.0,32.682547,-116.51684,2015-07-24T12:43:00Z,San Diego,,2015-07-24
258,2304.0,39.192088,-120.882313,2015-07-25T14:37:00Z,Nevada,,2015-07-25
259,158.0,41.295667,-123.784067,2015-07-24T23:00:00Z,Humboldt,,2015-07-24
260,5702.0,37.279722,-119.50014,2015-07-25T14:30:00Z,Madera,,2015-07-25
261,114.0,38.052,-120.5577,2015-08-13T16:15:00Z,Calaveras,,2015-08-13
262,40.0,37.24523,-121.20324,2015-07-28T12:10:00Z,Stanislaus,,2015-07-28
263,16.0,40.1093,-123.774,2015-07-28T17:19:00Z,Humboldt,,2015-07-28
264,6980.0,36.24,-118.54,2015-07-19T08:00:00Z,Tulare,,2015-07-19
265,400.0,39.43963,-121.38794,2015-07-29T11:25:00Z,Butte,,2015-07-29
266,69636.0,38.8863538,-122.4762475,2015-07-29T15:29:00Z,Lake,,2015-07-29
267,75.0,40.509552,-122.199227,2015-07-29T16:30:00Z,Shasta,,2015-07-29
268,212.0,40.415108,-122.439939,2015-07-29T17:55:00Z,Shasta,,2015-07-29
269,204.0,37.823,-120.15644,2015-07-29T16:30:00Z,Tuolumne,,2015-07-29
270,112.0,37.83618,-120.61691,2015-08-15T16:11:00Z,Tuolumne,,2015-08-15
271,195.0,37.81629,-121.68113,2015-07-30T11:18:00Z,Contra Costa,,2015-07-30
272,90.0,40.49865,-122.20109,2015-07-30T12:57:00Z,Shasta,,2015-07-30
273,86.0,36.49845,-118.9009,2015-07-30T12:40:00Z,Tulare,,2015-07-30
274,50.0,39.43301,-123.36316,2015-07-30T13:36:00Z,Mendocino,,2015-07-30
275,500.0,33.5736,-116.5387,2015-08-10T11:44:00Z,Riverside,,2015-08-10
276,4863.0,41.399,-121.392,2015-07-30T17:45:00Z,Modoc,,2015-07-30
277,75.0,40.67868,-121.93244,2015-08-02T03:00:00Z,Shasta,,2015-08-02
278,52.0,34.9522,-120.2903,2015-08-01T14:32:00Z,Santa Barbara,,2015-08-01
279,30.0,39.33303,-121.18735,2015-08-03T18:07:00Z,Yuba,,2015-08-03
280,59.0,40.3929,-122.40546,2015-08-03T14:28:00Z,Shasta,,2015-08-03
281,10570.0,40.938,-120.105,2015-08-03T14:15:00Z,Lassen,,2015-08-03
282,55.0,33.4115972,-117.2886249,2015-08-09T08:22:00Z,San Diego,,2015-08-09
283,110.0,40.3506868,-121.7786799,2015-08-08T14:55:00Z,Tehama,,2015-08-08
284,25118.0,38.8142503,-122.4867319,2015-08-09T15:34:00Z,"Lake, Napa",,2015-08-09
285,2446.0,35.3477,-120.6269,2015-08-16T18:13:00Z,San Luis Obispo,,2015-08-16
286,146.0,40.1058823,-124.0720419,2015-08-18T18:30:00Z,Humboldt,,2015-08-18
287,2850.0,37.3845,-121.3732,2015-08-19T14:45:00Z,Alameda,,2015-08-19
288,22.0,38.831478,-122.53428,2015-08-24T12:12:00Z,Lake,,2015-08-24
289,215.0,38.925764,-122.879272,2015-08-22T17:30:00Z,Lake,,2015-08-22
290,55.0,34.23,-116.883,2015-08-23T12:25:00Z,San Bernardino,,2015-08-23
291,128.0,40.724898,-122.96174,2015-08-25T14:08:00Z,Trinity,,2015-08-25
292,30.0,41.12362,-121.194256,2015-08-29T16:06:00Z,Lassen,,2015-08-29
293,108.0,38.04684,-120.30188,2015-09-08T13:23:00Z,Tuolumne,,2015-09-08
294,40.0,40.400196,-120.553075,2015-09-09T14:12:00Z,Lassen,,2015-09-09
295,170.0,40.400196,-120.553075,2015-09-09T14:30:00Z,Fresno,,2015-09-09
296,70868.0,38.32974,-120.70418,2015-09-09T14:26:00Z,Butte,Wildfire,2015-09-09
297,1040.0,39.5218,-121.3363,2015-09-11T14:15:00Z,Butte,,2015-09-11
298,109.0,40.47512,-122.52541,2015-09-11T15:08:00Z,Shasta,,2015-09-11
299,104.0,39.8707,-121.8938,2015-10-02T14:38:00Z,Butte,,2015-10-02
300,151623.0,36.874,-118.905,2015-07-31T19:00:00Z,Fresno,,2015-07-31
301,1388.0,34.31953,-119.34512,2015-12-25T22:42:00Z,,,2015-12-25
302,50.0,34.15,-118.879444,2015-11-07T01:45:00Z,Ventura,,2015-11-07
303,690.0,36.70854,-121.32734,2015-10-12T16:00:00Z,San Benito,,2015-10-12
304,21.0,34.4828,-119.63216,2015-10-29T05:30:00Z,Santa Barbara,,2015-10-29
305,30.0,39.081,-121.194,2015-09-22T07:00:00Z,Nevada,,2015-09-22
306,1086.0,36.3699644,-121.589554,2015-09-19T15:00:00Z,Monterey,,2015-09-19
